,Date,Artist,BB Pos,Peak BB Pos,Last BB Pos,New
13023,2017-06-29,Luis Fonsi,24,24,26,False
13024,2017-06-29,Lil Uzi Vert,25,16,20,False
13025,2017-06-29,Alessia Cara,26,12,24,False
13026,2017-06-29,Post Malone,27,20,31,False
13027,2017-06-29,James Arthur,28,21,27,False
13028,2017-06-29,Julia Michaels,29,22,28,False
13029,2017-06-29,Childish Gambino,30,7,38,False
13030,2017-06-29,BTS,31,8,40,False
13031,2017-06-29,Niall Horan,32,11,32,False
13032,2017-06-29,Metallica,33,2,35,False
13033,2017-06-29,Rise Against,34,19,0,False
13034,2017-06-29,Keith Urban,35,8,43,False
13035,2017-06-29,Rihanna,36,2,33,False
13036,2017-06-29,Ariana Grande,37,1,8,False
13037,2017-06-29,Lady Gaga,38,1,36,False
13038,2017-06-29,Adele,39,1,42,False
13039,2017-06-29,Charlie Puth,40,10,49,False
13040,2017-06-29,Eminem,41,11,45,False
13041,2017-06-29,Zac Brown Band,42,1,37,False
13042,2017-06-29,David Guetta,43,11,0,False
13043,2017-06-29,Taylor Swift,44,1,58,False
13044,2017-06-29,Brett Young,45,28,29,False
13045,2017-06-29,Florida Georgia Line,46,1,50,False
13046,2017-06-29,Travis Scott,47,5,47,False
13047,2017-06-29,Maroon 5,48,1,51,False
13048,2017-06-29,twenty one pilots,49,1,48,False
13049,2017-06-29,Luke Combs,50,10,10,False
13050,2017-06-29,Coldplay,51,4,41,False
13051,2017-06-29,Maluma,52,40,59,False
13052,2017-06-29,Kodak Black,53,6,56,False
13053,2017-06-29,Khalid,54,28,55,False
13054,2017-06-29,Liam Payne,55,55,81,False
13055,2017-06-29,Justin Timberlake,56,5,57,False
13056,2017-06-29,Quavo,57,57,61,False
13057,2017-06-29,Rancid,58,58,0,True
13058,2017-06-29,Gucci Mane,59,6,52,False
13059,2017-06-29,Blake Shelton,60,1,62,False
13060,2017-06-29,Zedd,61,17,63,False
13061,2017-06-29,Thomas Rhett,62,7,54,False
13062,2017-06-29,Hillsong UNITED,63,63,0,True
13063,2017-06-29,Shakira,64,14,60,False
13064,2017-06-29,Nicki Minaj,65,2,86,False
13065,2017-06-29,Calvin Harris,66,9,68,False
13066,2017-06-29,Gov't Mule,67,67,0,True
13067,2017-06-29,Big Sean,68,2,71,False
13068,2017-06-29,French Montana,69,69,84,False
13069,2017-06-29,Chris Brown,70,1,74,False
13070,2017-06-29,Jason Derulo,71,4,75,False
13071,2017-06-29,Kygo,72,40,73,False
13072,2017-06-29,Luke Bryan,73,1,72,False
13073,2017-06-29,Jon Pardi,74,28,78,False
13074,2017-06-29,Jason Aldean,75,1,76,False
13075,2017-06-29,Michael Jackson,76,25,66,False
13076,2017-06-29,Glen Campbell,77,77,0,True
13077,2017-06-29,Rascal Flatts,78,15,69,False
13078,2017-06-29,Linkin Park,79,1,53,False
13079,2017-06-29,Camila Cabello,80,29,77,False
13080,2017-06-29,Sia,81,5,70,False
13081,2017-06-29,Chuck Berry,82,33,0,False
13082,2017-06-29,Lil Yachty,83,20,67,False
13083,2017-06-29,Darius Rucker,84,17,79,False
13084,2017-06-29,Rae Sremmurd,85,5,65,False
13085,2017-06-29,AJR,86,86,0,False
13086,2017-06-29,J. Cole,87,1,83,False
13087,2017-06-29,Bryson Tiller,88,3,46,False
13088,2017-06-29,Brett Eldredge,89,9,0,False
13089,2017-06-29,Playboi Carti,90,88,97,False
13090,2017-06-29,Lindsey Buckingham,91,91,0,True
13091,2017-06-29,Christine McVie,92,92,0,True
13092,2017-06-29,Old Dominion,93,29,90,False
13093,2017-06-29,Phoenix,94,94,0,True
13094,2017-06-29,Lorde,95,21,0,False
13095,2017-06-29,Train,96,14,87,False
13096,2017-06-29,Ice Cube,97,63,0,False
13097,2017-06-29,Cole Swindell,98,10,91,False
13098,2017-06-29,A Boogie Wit da Hoodie,99,93,94,False
13099,2017-06-29,Dylan Scott,100,96,0,False
13100,2017-07-06,Bruno Mars,1,1,3,False
13101,2017-07-06,Ed Sheeran,2,1,2,False
13102,2017-07-06,Lorde,3,3,95,False
13103,2017-07-06,Kendrick Lamar,4,1,4,False
13104,2017-07-06,DJ Khaled,5,3,8,False
13105,2017-07-06,2 Chainz,6,6,0,False
13106,2017-07-06,Justin Bieber,7,1,5,False
13107,2017-07-06,Imagine Dragons,8,2,11,False
13108,2017-07-06,Nickelback,9,9,0,False
13109,2017-07-06,Shawn Mendes,10,1,12,False
13110,2017-07-06,Drake,11,1,7,False
13111,2017-07-06,Jason Isbell,12,12,0,True
13112,2017-07-06,The Chainsmokers,13,1,10,False
13113,2017-07-06,Selena Gomez,14,2,9,False
13114,2017-07-06,Halsey,15,1,13,False
13115,2017-07-06,Sam Hunt,16,5,15,False
13116,2017-07-06,Future,17,1,14,False
13117,2017-07-06,Katy Perry,18,1,1,False
13118,2017-07-06,Rihanna,19,2,36,False
13119,2017-07-06,The Weeknd,20,1,17,False
13120,2017-07-06,Miley Cyrus,21,15,20,False
13121,2017-07-06,Chris Stapleton,22,1,19,False
13122,2017-07-06,Migos,23,1,18,False
13123,2017-07-06,Daddy Yankee,24,23,23,False
13124,2017-07-06,Luis Fonsi,25,24,24,False
13125,2017-07-06,Lil Uzi Vert,26,16,25,False
13126,2017-07-06,Metallica,27,2,33,False
13127,2017-07-06,Niall Horan,28,11,32,False
13128,2017-07-06,Alessia Cara,29,12,26,False
13129,2017-07-06,Fleet Foxes,30,30,0,True
13130,2017-07-06,Post Malone,31,20,27,False
13131,2017-07-06,Childish Gambino,32,7,30,False
13132,2017-07-06,Julia Michaels,33,22,29,False
13133,2017-07-06,James Arthur,34,21,28,False
13134,2017-07-06,Kodak Black,35,6,53,False
13135,2017-07-06,The Beatles,36,5,22,False
13136,2017-07-06,Harry Styles,37,1,21,False
13137,2017-07-06,Lady A,38,6,6,False
13138,2017-07-06,Charlie Puth,39,10,40,False
13139,2017-07-06,Coldplay,40,4,51,False
13140,2017-07-06,Maroon 5,41,1,48,False
13141,2017-07-06,Adele,42,1,39,False
13142,2017-07-06,BTS,43,8,31,False
13143,2017-07-06,Zac Brown Band,44,1,42,False
13144,2017-07-06,Keith Urban,45,8,35,False
13145,2017-07-06,Travis Scott,46,5,47,False
13146,2017-07-06,Ariana Grande,47,1,37,False
13147,2017-07-06,Calvin Harris,48,9,66,False
13148,2017-07-06,twenty one pilots,49,1,49,False
13149,2017-07-06,Lady Gaga,50,1,38,False
13150,2017-07-06,Brett Young,51,28,45,False
13151,2017-07-06,Florida Georgia Line,52,1,46,False
13152,2017-07-06,Khalid,53,28,54,False
13153,2017-07-06,Luke Combs,54,10,50,False
13154,2017-07-06,Bryson Tiller,55,3,88,False
13155,2017-07-06,SZA,56,16,16,False
13156,2017-07-06,Quavo,57,57,57,False
13157,2017-07-06,Taylor Swift,58,1,44,False
13158,2017-07-06,2Pac,59,59,0,True
13159,2017-07-06,Eminem,60,11,41,False
13160,2017-07-06,Royal Blood,61,61,0,False
13161,2017-07-06,Portugal. The Man,62,62,0,True
13162,2017-07-06,Blake Shelton,63,1,60,False
13163,2017-07-06,Thomas Rhett,64,7,62,False
13164,2017-07-06,Zedd,65,17,61,False
13165,2017-07-06,Justin Timberlake,66,5,56,False
13166,2017-07-06,Gucci Mane,67,6,59,False
13167,2017-07-06,Liam Payne,68,55,55,False
13168,2017-07-06,French Montana,69,69,69,False
13169,2017-07-06,Big Sean,70,2,68,False
13170,2017-07-06,Camila Cabello,71,29,80,False
13171,2017-07-06,Michael Jackson,72,25,76,False
13172,2017-07-06,Nicki Minaj,73,2,65,False
13173,2017-07-06,Big Boi,74,74,0,True
13174,2017-07-06,Styx,75,75,0,True
13175,2017-07-06,Jon Pardi,76,28,74,False
13176,2017-07-06,Young Thug,77,14,0,False
13177,2017-07-06,Luke Bryan,78,1,73,False
13178,2017-07-06,Jason Derulo,79,4,71,False
13179,2017-07-06,Maluma,80,40,52,False
13180,2017-07-06,Kygo,81,40,72,False
13181,2017-07-06,Playboi Carti,82,82,90,False
13182,2017-07-06,Shakira,83,14,64,False
13183,2017-07-06,Sia,84,5,81,False
13184,2017-07-06,Chris Brown,85,1,70,False
13185,2017-07-06,Rascal Flatts,86,15,78,False
13186,2017-07-06,David Guetta,87,11,43,False
13187,2017-07-06,J. Cole,88,1,87,False
13188,2017-07-06,Jason Aldean,89,1,75,False
13189,2017-07-06,Rae Sremmurd,90,5,85,False
13190,2017-07-06,Fleetwood Mac,91,58,0,False
13191,2017-07-06,Darius Rucker,92,17,84,False
13192,2017-07-06,A Boogie Wit da Hoodie,93,93,99,False
13193,2017-07-06,Russ,94,23,0,False
13194,2017-07-06,Dylan Scott,95,95,100,False
13195,2017-07-06,Cole Swindell,96,10,98,False
13196,2017-07-06,Old Dominion,97,29,93,False
13197,2017-07-06,Lil Yachty,98,20,83,False
13198,2017-07-06,Tee Grizzley,99,99,0,True
13199,2017-07-06,Dustin Lynch,100,22,0,False
13200,2017-07-13,Imagine Dragons,1,1,8,False
13201,2017-07-13,DJ Khaled,2,2,5,False
13202,2017-07-13,Bruno Mars,3,1,1,False
13203,2017-07-13,Ed Sheeran,4,1,2,False
13204,2017-07-13,Kendrick Lamar,5,1,4,False
13205,2017-07-13,Prince,6,1,0,False
13206,2017-07-13,Justin Bieber,7,1,7,False
13207,2017-07-13,Drake,8,1,11,False
13208,2017-07-13,Shawn Mendes,9,1,10,False
13209,2017-07-13,Sam Hunt,10,5,16,False
13210,2017-07-13,The Chainsmokers,11,1,13,False
13211,2017-07-13,311,12,12,0,True
13212,2017-07-13,The Weeknd,13,1,20,False
13213,2017-07-13,Future,14,1,17,False
13214,2017-07-13,Halsey,15,1,15,False
13215,2017-07-13,Migos,16,1,23,False
13216,2017-07-13,Selena Gomez,17,2,14,False
13217,2017-07-13,Rihanna,18,2,19,False
13218,2017-07-13,Daddy Yankee,19,19,24,False
13219,2017-07-13,Niall Horan,20,11,28,False
13220,2017-07-13,Luis Fonsi,21,21,25,False
13221,2017-07-13,Lil Uzi Vert,22,16,26,False
13222,2017-07-13,Chris Stapleton,23,1,22,False
13223,2017-07-13,Childish Gambino,24,7,32,False
13224,2017-07-13,Alessia Cara,25,12,29,False
13225,2017-07-13,Post Malone,26,20,31,False
13226,2017-07-13,Miley Cyrus,27,15,21,False
13227,2017-07-13,2 Chainz,28,6,6,False
13228,2017-07-13,Katy Perry,29,1,18,False
13229,2017-07-13,Charlie Puth,30,10,39,False
13230,2017-07-13,Julia Michaels,31,22,33,False
13231,2017-07-13,James Arthur,32,21,34,False
13232,2017-07-13,Adele,33,1,42,False
13233,2017-07-13,Lady Gaga,34,1,50,False
13234,2017-07-13,Lorde,35,3,3,False
13235,2017-07-13,twenty one pilots,36,1,49,False
13236,2017-07-13,Khalid,37,28,53,False
13237,2017-07-13,Travis Scott,38,5,46,False
13238,2017-07-13,BTS,39,8,43,False
13239,2017-07-13,Maroon 5,40,1,41,False
13240,2017-07-13,Lady A,41,6,38,False
13241,2017-07-13,Florida Georgia Line,42,1,52,False
13242,2017-07-13,Kodak Black,43,6,35,False
13243,2017-07-13,Keith Urban,44,8,45,False
13244,2017-07-13,Calvin Harris,45,9,48,False
13245,2017-07-13,Eminem,46,11,60,False
13246,2017-07-13,Metallica,47,2,27,False
13247,2017-07-13,Brett Young,48,28,51,False
13248,2017-07-13,Ariana Grande,49,1,47,False
13249,2017-07-13,Bryson Tiller,50,3,55,False
13250,2017-07-13,SZA,51,16,56,False
13251,2017-07-13,Coldplay,52,4,40,False
13252,2017-07-13,Luke Combs,53,10,54,False
13253,2017-07-13,Harry Styles,54,1,37,False
13254,2017-07-13,Taylor Swift,55,1,58,False
13255,2017-07-13,The Beatles,56,5,36,False
13256,2017-07-13,Quavo,57,57,57,False
13257,2017-07-13,Vince Staples,58,58,0,True
13258,2017-07-13,Zac Brown Band,59,1,44,False
13259,2017-07-13,Big Sean,60,2,70,False
13260,2017-07-13,French Montana,61,61,69,False
13261,2017-07-13,Gucci Mane,62,6,67,False
13262,2017-07-13,Nicki Minaj,63,2,73,False
13263,2017-07-13,Jon Pardi,64,28,76,False
13264,2017-07-13,Blake Shelton,65,1,63,False
13265,2017-07-13,Michael Jackson,66,25,72,False
13266,2017-07-13,Thomas Rhett,67,7,64,False
13267,2017-07-13,Zedd,68,17,65,False
13268,2017-07-13,Justin Timberlake,69,5,66,False
13269,2017-07-13,Camila Cabello,70,29,71,False
13270,2017-07-13,Chris Brown,71,1,85,False
13271,2017-07-13,Liam Payne,72,55,68,False
13272,2017-07-13,Jason Isbell,73,12,12,False
13273,2017-07-13,Nickelback,74,9,9,False
13274,2017-07-13,Luke Bryan,75,1,78,False
13275,2017-07-13,Shakira,76,14,83,False
13276,2017-07-13,Maluma,77,40,80,False
13277,2017-07-13,Jason Aldean,78,1,89,False
13278,2017-07-13,Rae Sremmurd,79,5,90,False
13279,2017-07-13,J. Cole,80,1,88,False
13280,2017-07-13,Kygo,81,40,81,False
13281,2017-07-13,Playboi Carti,82,82,82,False
13282,2017-07-13,Radiohead,83,4,0,False
13283,2017-07-13,Jeff Tweedy,84,84,0,True
13284,2017-07-13,Dylan Scott,85,85,95,False
13285,2017-07-13,Rascal Flatts,86,15,86,False
13286,2017-07-13,2Pac,87,59,59,False
13287,2017-07-13,Jason Derulo,88,4,79,False
13288,2017-07-13,Old Dominion,89,29,97,False
13289,2017-07-13,Dustin Lynch,90,22,100,False
13290,2017-07-13,David Guetta,91,11,87,False
13291,2017-07-13,Billy Currington,92,32,0,False
13292,2017-07-13,Sia,93,5,84,False
13293,2017-07-13,Midland,94,94,0,False
13294,2017-07-13,Cole Swindell,95,10,96,False
13295,2017-07-13,Russ,96,23,94,False
13296,2017-07-13,A Boogie Wit da Hoodie,97,93,93,False
13297,2017-07-13,Train,98,14,0,False
13298,2017-07-13,Tee Grizzley,99,99,99,False
13299,2017-07-13,Darius Rucker,100,17,92,False
13300,2017-07-20,Bruno Mars,1,1,3,False
13301,2017-07-20,Ed Sheeran,2,1,4,False
13302,2017-07-20,DJ Khaled,3,2,2,False
13303,2017-07-20,Imagine Dragons,4,1,1,False
13304,2017-07-20,Kendrick Lamar,5,1,5,False
13305,2017-07-20,Justin Bieber,6,1,7,False
13306,2017-07-20,Shawn Mendes,7,1,9,False
13307,2017-07-20,Calvin Harris,8,8,45,False
13308,2017-07-20,Drake,9,1,8,False
13309,2017-07-20,Charlie Puth,10,10,30,False
13310,2017-07-20,Sam Hunt,11,5,10,False
13311,2017-07-20,The Chainsmokers,12,1,11,False
13312,2017-07-20,Stone Sour,13,13,0,True
13313,2017-07-20,Future,14,1,14,False
13314,2017-07-20,Halsey,15,1,15,False
13315,2017-07-20,The Weeknd,16,1,13,False
13316,2017-07-20,Selena Gomez,17,2,17,False
13317,2017-07-20,Niall Horan,18,11,20,False
13318,2017-07-20,Chris Stapleton,19,1,23,False
13319,2017-07-20,Migos,20,1,16,False
13320,2017-07-20,Katy Perry,21,1,29,False
13321,2017-07-20,Daddy Yankee,22,19,19,False
13322,2017-07-20,Luis Fonsi,23,21,21,False
13323,2017-07-20,Rihanna,24,2,18,False
13324,2017-07-20,Childish Gambino,25,7,24,False
13325,2017-07-20,Khalid,26,26,37,False
13326,2017-07-20,Lil Uzi Vert,27,16,22,False
13327,2017-07-20,Alessia Cara,28,12,25,False
13328,2017-07-20,Post Malone,29,20,26,False
13329,2017-07-20,Prince,30,1,6,False
13330,2017-07-20,twenty one pilots,31,1,36,False
13331,2017-07-20,Adele,32,1,33,False
13332,2017-07-20,Miley Cyrus,33,15,27,False
13333,2017-07-20,Metallica,34,2,47,False
13334,2017-07-20,Julia Michaels,35,22,31,False
13335,2017-07-20,James Arthur,36,21,32,False
13336,2017-07-20,BTS,37,8,39,False
13337,2017-07-20,Lady Gaga,38,1,34,False
13338,2017-07-20,Keith Urban,39,8,44,False
13339,2017-07-20,Brett Young,40,28,48,False
13340,2017-07-20,2 Chainz,41,6,28,False
13341,2017-07-20,Eminem,42,11,46,False
13342,2017-07-20,Lady A,43,6,41,False
13343,2017-07-20,Florida Georgia Line,44,1,42,False
13344,2017-07-20,Blake Shelton,45,1,65,False
13345,2017-07-20,Jon Pardi,46,28,64,False
13346,2017-07-20,Luke Combs,47,10,53,False
13347,2017-07-20,Zac Brown Band,48,1,59,False
13348,2017-07-20,Travis Scott,49,5,38,False
13349,2017-07-20,Maroon 5,50,1,40,False
13350,2017-07-20,Kodak Black,51,6,43,False
13351,2017-07-20,Coldplay,52,4,52,False
13352,2017-07-20,Thomas Rhett,53,7,67,False
13353,2017-07-20,Michael Jackson,54,25,66,False
13354,2017-07-20,Taylor Swift,55,1,55,False
13355,2017-07-20,Zedd,56,17,68,False
13356,2017-07-20,The Beatles,57,5,56,False
13357,2017-07-20,Quavo,58,57,57,False
13358,2017-07-20,French Montana,59,59,61,False
13359,2017-07-20,Bryson Tiller,60,3,50,False
13360,2017-07-20,Ariana Grande,61,1,49,False
13361,2017-07-20,Gucci Mane,62,6,62,False
13362,2017-07-20,SZA,63,16,51,False
13363,2017-07-20,Liam Payne,64,55,72,False
13364,2017-07-20,Justin Timberlake,65,5,69,False
13365,2017-07-20,Harry Styles,66,1,54,False
13366,2017-07-20,Luke Bryan,67,1,75,False
13367,2017-07-20,Shakira,68,14,76,False
13368,2017-07-20,TLC,69,69,0,True
13369,2017-07-20,Lorde,70,3,35,False
13370,2017-07-20,Chris Brown,71,1,71,False
13371,2017-07-20,Big Sean,72,2,60,False
13372,2017-07-20,Superfruit,73,73,0,True
13373,2017-07-20,Maluma,74,40,77,False
13374,2017-07-20,Camila Cabello,75,29,70,False
13375,2017-07-20,Nickelback,76,9,74,False
13376,2017-07-20,Dylan Scott,77,77,85,False
13377,2017-07-20,J Balvin,78,76,0,False
13378,2017-07-20,Beyonce,79,2,0,False
13379,2017-07-20,"Tyler, The Creator",80,18,0,False
13380,2017-07-20,Maren Morris,81,15,0,False
13381,2017-07-20,Toby Keith,82,38,0,False
13382,2017-07-20,Lynyrd Skynyrd,83,72,0,False
13383,2017-07-20,LANY,84,84,0,True
13384,2017-07-20,Jason Aldean,85,1,78,False
13385,2017-07-20,Playboi Carti,86,82,82,False
13386,2017-07-20,Eric Church,87,8,0,False
13387,2017-07-20,The Beach Boys,88,88,0,True
13388,2017-07-20,J. Cole,89,1,80,False
13389,2017-07-20,Kygo,90,40,81,False
13390,2017-07-20,Dustin Lynch,91,22,90,False
13391,2017-07-20,Billy Currington,92,32,92,False
13392,2017-07-20,Brothers Osborne,93,32,0,False
13393,2017-07-20,Cole Swindell,94,10,95,False
13394,2017-07-20,David Guetta,95,11,91,False
13395,2017-07-20,Nicki Minaj,96,2,63,False
13396,2017-07-20,Old Dominion,97,29,89,False
13397,2017-07-20,Midland,98,94,94,False
13398,2017-07-20,Rascal Flatts,99,15,86,False
13399,2017-07-20,Miranda Lambert,100,6,0,False
13400,2017-07-27,JAY-Z,1,1,0,False
13401,2017-07-27,Ed Sheeran,2,1,2,False
13402,2017-07-27,Bruno Mars,3,1,1,False
13403,2017-07-27,Kendrick Lamar,4,1,5,False
13404,2017-07-27,DJ Khaled,5,2,3,False
13405,2017-07-27,Imagine Dragons,6,1,4,False
13406,2017-07-27,Shawn Mendes,7,1,7,False
13407,2017-07-27,21 Savage,8,8,0,False
13408,2017-07-27,Justin Bieber,9,1,6,False
13409,2017-07-27,Selena Gomez,10,2,17,False
13410,2017-07-27,Sam Hunt,11,5,11,False
13411,2017-07-27,Charlie Puth,12,10,10,False
13412,2017-07-27,The Chainsmokers,13,1,12,False
13413,2017-07-27,Drake,14,1,9,False
13414,2017-07-27,Halsey,15,1,15,False
13415,2017-07-27,The Weeknd,16,1,16,False
13416,2017-07-27,HAIM,17,17,0,True
13417,2017-07-27,Katy Perry,18,1,21,False
13418,2017-07-27,Niall Horan,19,11,18,False
13419,2017-07-27,Childish Gambino,20,7,25,False
13420,2017-07-27,Luis Fonsi,21,21,23,False
13421,2017-07-27,Daddy Yankee,22,19,22,False
13422,2017-07-27,Future,23,1,14,False
13423,2017-07-27,Rihanna,24,2,24,False
13424,2017-07-27,Migos,25,1,20,False
13425,2017-07-27,Post Malone,26,20,29,False
13426,2017-07-27,Calvin Harris,27,8,8,False
13427,2017-07-27,Eminem,28,11,42,False
13428,2017-07-27,Alessia Cara,29,12,28,False
13429,2017-07-27,Demi Lovato,30,3,0,False
13430,2017-07-27,Lil Uzi Vert,31,16,27,False
13431,2017-07-27,Khalid,32,26,26,False
13432,2017-07-27,Miley Cyrus,33,15,33,False
13433,2017-07-27,Chris Stapleton,34,1,19,False
13434,2017-07-27,Metallica,35,2,34,False
13435,2017-07-27,twenty one pilots,36,1,31,False
13436,2017-07-27,Adele,37,1,32,False
13437,2017-07-27,Kesha,38,38,0,True
13438,2017-07-27,James Arthur,39,21,36,False
13439,2017-07-27,Coldplay,40,4,52,False
13440,2017-07-27,Julia Michaels,41,22,35,False
13441,2017-07-27,Keith Urban,42,8,39,False
13442,2017-07-27,BTS,43,8,37,False
13443,2017-07-27,Luke Combs,44,10,47,False
13444,2017-07-27,Radiohead,45,4,0,False
13445,2017-07-27,Brett Young,46,28,40,False
13446,2017-07-27,Liam Payne,47,47,64,False
13447,2017-07-27,Lady Gaga,48,1,38,False
13448,2017-07-27,Zedd,49,17,56,False
13449,2017-07-27,French Montana,50,50,59,False
13450,2017-07-27,Florida Georgia Line,51,1,44,False
13451,2017-07-27,Maroon 5,52,1,50,False
13452,2017-07-27,Lady A,53,6,43,False
13453,2017-07-27,Jon Pardi,54,28,46,False
13454,2017-07-27,Ariana Grande,55,1,61,False
13455,2017-07-27,Travis Scott,56,5,49,False
13456,2017-07-27,Gucci Mane,57,6,62,False
13457,2017-07-27,Blake Shelton,58,1,45,False
13458,2017-07-27,Quavo,59,57,58,False
13459,2017-07-27,SZA,60,16,63,False
13460,2017-07-27,Kodak Black,61,6,51,False
13461,2017-07-27,Zac Brown Band,62,1,48,False
13462,2017-07-27,2 Chainz,63,6,41,False
13463,2017-07-27,Thomas Rhett,64,7,53,False
13464,2017-07-27,Old Dominion,65,29,97,False
13465,2017-07-27,Maluma,66,40,74,False
13466,2017-07-27,Taylor Swift,67,1,55,False
13467,2017-07-27,Michael Jackson,68,25,54,False
13468,2017-07-27,Bryson Tiller,69,3,60,False
13469,2017-07-27,The Beatles,70,5,57,False
13470,2017-07-27,Beyonce,71,2,79,False
13471,2017-07-27,Shakira,72,14,68,False
13472,2017-07-27,Harry Styles,73,1,66,False
13473,2017-07-27,Justin Timberlake,74,5,65,False
13474,2017-07-27,Dylan Scott,75,75,77,False
13475,2017-07-27,Playboi Carti,76,76,86,False
13476,2017-07-27,Luke Bryan,77,1,67,False
13477,2017-07-27,Chris Brown,78,1,71,False
13478,2017-07-27,J Balvin,79,76,78,False
13479,2017-07-27,Billy Currington,80,32,92,False
13480,2017-07-27,Big Sean,81,2,72,False
13481,2017-07-27,Dustin Lynch,82,22,91,False
13482,2017-07-27,J. Cole,83,1,89,False
13483,2017-07-27,Prince,84,1,30,False
13484,2017-07-27,Hailee Steinfeld,85,53,0,False
13485,2017-07-27,Maren Morris,86,15,81,False
13486,2017-07-27,Jason Aldean,87,1,85,False
13487,2017-07-27,Nickelback,88,9,76,False
13488,2017-07-27,Kygo,89,40,90,False
13489,2017-07-27,Camila Cabello,90,29,75,False
13490,2017-07-27,Russ,91,23,0,False
13491,2017-07-27,Lorde,92,3,70,False
13492,2017-07-27,David Guetta,93,11,95,False
13493,2017-07-27,Portugal. The Man,94,62,0,False
13494,2017-07-27,Cole Swindell,95,10,94,False
13495,2017-07-27,Midland,96,94,98,False
13496,2017-07-27,Rascal Flatts,97,15,99,False
13497,2017-07-27,Sia,98,5,0,False
13498,2017-07-27,Lynyrd Skynyrd,99,72,83,False
13499,2017-07-27,Logic,100,2,0,False
13500,2017-08-03,JAY-Z,1,1,1,False
13501,2017-08-03,Ed Sheeran,2,1,2,False
13502,2017-08-03,Bruno Mars,3,1,3,False
13503,2017-08-03,Linkin Park,4,1,0,False
13504,2017-08-03,Kendrick Lamar,5,1,4,False
13505,2017-08-03,Imagine Dragons,6,1,6,False
13506,2017-08-03,DJ Khaled,7,2,5,False
13507,2017-08-03,Shawn Mendes,8,1,7,False
13508,2017-08-03,Justin Bieber,9,1,9,False
13509,2017-08-03,French Montana,10,10,50,False
13510,2017-08-03,Selena Gomez,11,2,10,False
13511,2017-08-03,Sam Hunt,12,5,11,False
13512,2017-08-03,Charlie Puth,13,10,12,False
13513,2017-08-03,Coldplay,14,4,40,False
13514,2017-08-03,Drake,15,1,14,False
13515,2017-08-03,The Chainsmokers,16,1,13,False
13516,2017-08-03,Chris Stapleton,17,1,34,False
13517,2017-08-03,The Weeknd,18,1,16,False
13518,2017-08-03,Halsey,19,1,15,False
13519,2017-08-03,Demi Lovato,20,3,30,False
13520,2017-08-03,21 Savage,21,8,8,False
13521,2017-08-03,Rihanna,22,2,24,False
13522,2017-08-03,Niall Horan,23,11,19,False
13523,2017-08-03,Khalid,24,24,32,False
13524,2017-08-03,Luis Fonsi,25,21,21,False
13525,2017-08-03,Daddy Yankee,26,19,22,False
13526,2017-08-03,Zac Brown Band,27,1,62,False
13527,2017-08-03,Childish Gambino,28,7,20,False
13528,2017-08-03,Lil Uzi Vert,29,16,31,False
13529,2017-08-03,Calvin Harris,30,8,27,False
13530,2017-08-03,Post Malone,31,20,26,False
13531,2017-08-03,Migos,32,1,25,False
13532,2017-08-03,Metallica,33,2,35,False
13533,2017-08-03,Alessia Cara,34,12,29,False
13534,2017-08-03,Future,35,1,23,False
13535,2017-08-03,Eminem,36,11,28,False
13536,2017-08-03,Miley Cyrus,37,15,33,False
13537,2017-08-03,Adele,38,1,37,False
13538,2017-08-03,Katy Perry,39,1,18,False
13539,2017-08-03,twenty one pilots,40,1,36,False
13540,2017-08-03,Keith Urban,41,8,42,False
13541,2017-08-03,Luke Combs,42,10,44,False
13542,2017-08-03,Travis Scott,43,5,56,False
13543,2017-08-03,Lady A,44,6,53,False
13544,2017-08-03,James Arthur,45,21,39,False
13545,2017-08-03,Gucci Mane,46,6,57,False
13546,2017-08-03,Radiohead,47,4,45,False
13547,2017-08-03,Brett Young,48,28,46,False
13548,2017-08-03,Kidz Bop Kids,49,9,0,False
13549,2017-08-03,Kesha,50,38,38,False
13550,2017-08-03,Liam Payne,51,47,47,False
13551,2017-08-03,Lady Gaga,52,1,48,False
13552,2017-08-03,Jon Pardi,53,28,54,False
13553,2017-08-03,Maroon 5,54,1,52,False
13554,2017-08-03,Florida Georgia Line,55,1,51,False
13555,2017-08-03,Taylor Swift,56,1,67,False
13556,2017-08-03,Zedd,57,17,49,False
13557,2017-08-03,The Beatles,58,5,70,False
13558,2017-08-03,Quavo,59,57,59,False
13559,2017-08-03,Michael Jackson,60,25,68,False
13560,2017-08-03,SZA,61,16,60,False
13561,2017-08-03,Kid Rock,62,5,0,False
13562,2017-08-03,2 Chainz,63,6,63,False
13563,2017-08-03,Thomas Rhett,64,7,64,False
13564,2017-08-03,Beyonce,65,2,71,False
13565,2017-08-03,Ariana Grande,66,1,55,False
13566,2017-08-03,Kodak Black,67,6,61,False
13567,2017-08-03,Bryson Tiller,68,3,69,False
13568,2017-08-03,Julia Michaels,69,22,41,False
13569,2017-08-03,Justin Timberlake,70,5,74,False
13570,2017-08-03,Harry Styles,71,1,73,False
13571,2017-08-03,Blake Shelton,72,1,58,False
13572,2017-08-03,Old Dominion,73,29,65,False
13573,2017-08-03,Maluma,74,40,66,False
13574,2017-08-03,Chris Brown,75,1,78,False
13575,2017-08-03,BTS,76,8,43,False
13576,2017-08-03,Luke Bryan,77,1,77,False
13577,2017-08-03,Dylan Scott,78,75,75,False
